,system,workload,op avg,op std,op min,op 1th,op 5th,op 10th,op 25th,op 50th,op 75th,op 90th,op 95th,op 99th,op max,lat avg,lat std,lat min,lat 1th,lat 5th,lat 10th,lat 25th,lat 50th,lat 75th,lat 90th,lat 95th,lat 99th,lat max
0,cc-bftsmart,40432000.0,39363000.0,500120.98536254204,37340000,37597400.0,38560500.0,38984000.0,39117500.0,39560000.0,39665000.0,39721000.0,39740000.0,39991000.0,40030000,3281.4154953719576,530.2552875833965,1741,2188.16,2560.6000000000004,2611.0,2825,3338,3651,3916.4,4040.0,4548.760000000002,5364
