,system,workload,op avg,op std,op min,op 1th,op 5th,op 10th,op 25th,op 50th,op 75th,op 90th,op 95th,op 99th,op max,lat avg,lat std,lat min,lat 1th,lat 5th,lat 10th,lat 25th,lat 50th,lat 75th,lat 90th,lat 95th,lat 99th,lat max
0,cc-hotstuff,48432000.0,46405562.5,1487029.6512153852,37480000,39714900.0,43657500.0,45488000.0,46290000.0,46935000.0,47060000.0,47140000.0,47160500.0,47247400.0,47580000,6785.826246334311,1497.3453850779904,4614,4784.0,5050.0,5220.1,5623.0,6450.0,7702.75,8548.800000000001,9589.7,12461.0,13922
