,system,workload,op avg,op std,op min,op 1th,op 5th,op 10th,op 25th,op 50th,op 75th,op 90th,op 95th,op 99th,op max,lat avg,lat std,lat min,lat 1th,lat 5th,lat 10th,lat 25th,lat 50th,lat 75th,lat 90th,lat 95th,lat 99th,lat max
0,cc-hotstuff,2432000.0,2303281.25,20329.680234511805,2280000,2280000.0,2280000.0,2280000.0,2290000.0,2300000.0,2320000.0,2340000.0,2340000.0,2350000.0,2350000,6645.360248447205,915.0087400919505,4764,4871.3,5160.6,5375.5,6026.25,6718.0,7064.5,8002.0,8025.9,8999.43,9024
