,system,workload,op avg,op std,op min,op 1th,op 5th,op 10th,op 25th,op 50th,op 75th,op 90th,op 95th,op 99th,op max,lat avg,lat std,lat min,lat 1th,lat 5th,lat 10th,lat 25th,lat 50th,lat 75th,lat 90th,lat 95th,lat 99th,lat max
0,cc-bftsmart,32432000.000000004,32311625.0,99545.13737496172,31620000,31959500.0,32229500.0,32250000.0,32270000.0,32320000.0,32350000.0,32390000.0,32420000.0,32621000.0,32800000,3272.494017094017,523.6636335237687,1418,2107.84,2593.8,2670.0,2777,3351,3653,3910.0,3977.0,4379.76,5964
