,system,workload,op avg,op std,op min,op 1th,op 5th,op 10th,op 25th,op 50th,op 75th,op 90th,op 95th,op 99th,op max,lat avg,lat std,lat min,lat 1th,lat 5th,lat 10th,lat 25th,lat 50th,lat 75th,lat 90th,lat 95th,lat 99th,lat max
0,cc-bftsmart,18108000.0,17579476.5625,234397.78938683186,16680000,17140000.0,17239875.0,17250000.0,17400000.0,17697500.0,17780000.0,17807500.0,17817625.0,17973850.0,18062500,2205.6089142857145,285.64103580836974,1313,1740.96,1909.0,1975.0,2081.0,2168,2238.0,2460.0,2722.0,3313.4600000000046,4911
