,system,workload,op avg,op std,op min,op 1th,op 5th,op 10th,op 25th,op 50th,op 75th,op 90th,op 95th,op 99th,op max,lat avg,lat std,lat min,lat 1th,lat 5th,lat 10th,lat 25th,lat 50th,lat 75th,lat 90th,lat 95th,lat 99th,lat max
0,cc-bftsmart,2432000.0,2317656.25,19360.251443033998,2270000,2280000.0,2290000.0,2290000.0,2300000.0,2320000.0,2340000.0,2340000.0,2340000.0,2340000.0,2350000,3006.85,899.2412602670468,1834,1853.78,1987.6000000000001,2053.9,2283.0,2807.5,3585.25,4062.9,4288.25,5349.969999999994,8176
