,system,workload,op avg,op std,op min,op 1th,op 5th,op 10th,op 25th,op 50th,op 75th,op 90th,op 95th,op 99th,op max,lat avg,lat std,lat min,lat 1th,lat 5th,lat 10th,lat 25th,lat 50th,lat 75th,lat 90th,lat 95th,lat 99th,lat max
0,cc-bftsmart,48432000.0,45416282.05128205,2703191.185823478,34040000,34626000.0,39402500.0,43485000.0,44880000.0,46650000.0,46730000.0,46870000.0,46902500.0,46980000.0,47100000,4468.604444444444,1906.9485681476815,1617,1934.48,2405.4,2685.0,2971,4093,5460,6396.6,7190.799999999999,11906.159999999998,17315
