,system,workload,op avg,op std,op min,op 1th,op 5th,op 10th,op 25th,op 50th,op 75th,op 90th,op 95th,op 99th,op max,lat avg,lat std,lat min,lat 1th,lat 5th,lat 10th,lat 25th,lat 50th,lat 75th,lat 90th,lat 95th,lat 99th,lat max
0,cc-bftsmart,35432000.0,35335156.25,100018.62619501179,34420000,34949500.0,35240000.0,35280000.0,35320000.0,35360000.0,35370000.0,35400000.0,35410000.0,35450000.0,35550000,3332.3838383838383,496.75673199989683,1536,2065.2,2602.0,2705,2917.0,3454,3660.0,3900,3990.5,4508.7000000000035,5574
