,system,workload,op avg,op std,op min,op 1th,op 5th,op 10th,op 25th,op 50th,op 75th,op 90th,op 95th,op 99th,op max,lat avg,lat std,lat min,lat 1th,lat 5th,lat 10th,lat 25th,lat 50th,lat 75th,lat 90th,lat 95th,lat 99th,lat max
0,cc-hotstuff,32432000.000000004,32238968.75,175756.93165117982,31920000,32021900.0,32060000.0,32090000.0,32160000.0,32260000.0,32310000.0,32320000.0,32320000.0,32388100.0,34860000,6194.231517509727,638.3194508764536,4548,5026.84,5492.200000000001,5551.0,5663.0,6234.0,6468.75,7007.0,7179.0,8042.0,9006
