,system,workload,op avg,op std,op min,op 1th,op 5th,op 10th,op 25th,op 50th,op 75th,op 90th,op 95th,op 99th,op max,lat avg,lat std,lat min,lat 1th,lat 5th,lat 10th,lat 25th,lat 50th,lat 75th,lat 90th,lat 95th,lat 99th,lat max
0,cc-hotstuff,1432000.0,1420710.0591715977,22256.54519772803,1410000,1410000.0,1410000.0,1410000.0,1410000,1410000,1420000,1460000.0,1490000.0,1490000.0,1490000,8004.853632478633,2084.585653593129,4459,4959.85,5492.25,6915.5,7058.0,7833.5,8105.0,9017.0,11004.25,17067.949999999997,23126
